subj	block	trial	run_index	voc_chan	gap_len	attn	hit	miss	fals	crej	frsp	slot	attn_lett	mask_lett	targ	foil	press	onset	press_time	reax_time
01	2	10	42	10	short	maint.	False	False	False	True	False	0	G	V	False	False	False	0.0		
01	2	10	42	10	short	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.908880150733	0.408880150733
01	2	10	42	10	short	maint.	False	False	False	True	False	2	P	O	False	True	False	1.2		
01	2	10	42	10	short	maint.	False	False	False	True	False	3	D	G	False	False	False	1.7		
01	2	11	122	10	short	switch	False	False	False	True	False	0	E	P	False	False	False	0.0		
01	2	11	122	10	short	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	0.955083149013	0.455083149013
01	2	11	122	10	short	switch	False	False	False	True	False	2	P	D	False	False	False	1.2		
01	2	11	122	10	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.53155566478	0.831555664783
01	2	12	73	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.656033423446	0.656033423446
01	2	12	73	20	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
01	2	12	73	20	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.14444171377	0.544441713771
01	2	12	73	20	long	maint.	False	False	False	True	False	3	G	D	False	False	False	2.1		
01	2	13	148	20	long	switch	False	False	False	True	False	0	D	V	False	False	False	0.0		
01	2	13	148	20	long	switch	False	False	True	False	True	1	E	O	False	True	True	0.5	0.908798230523	0.408798230523
01	2	13	148	20	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.28853936266	0.688539362661
01	2	13	148	20	long	switch	False	False	False	True	False	3	V	P	False	False	False	2.1		
01	2	14	23	20	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
01	2	14	23	20	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.935709019415	0.435709019415
01	2	14	23	20	long	maint.	False	False	False	True	False	2	E	V	False	False	False	1.6		
01	2	14	23	20	long	maint.	False	False	False	True	False	3	V	O	False	True	False	2.1		
01	2	15	73	10	long	maint.	False	True	False	False	False	0	O	P	True	False	False	0.0		
01	2	15	73	10	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
01	2	15	73	10	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.00579175883	0.405791758827
01	2	15	73	10	long	maint.	False	False	False	True	False	3	G	D	False	False	False	2.1		
01	2	16	71	10	long	maint.	False	False	False	True	False	0	D	V	False	False	False	0.0		
01	2	16	71	10	long	maint.	False	False	False	True	False	1	V	O	False	True	False	0.5		
01	2	16	71	10	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	2.10581633489	0.50581633489
01	2	16	71	10	long	maint.	False	False	False	True	False	3	G	E	False	False	False	2.1		
01	2	17	0	20	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.55809781273	0.55809781273
01	2	17	0	20	short	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
01	2	17	0	20	short	maint.	False	False	False	True	False	2	G	D	False	False	False	1.2		
01	2	17	0	20	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	2.10008192021	0.40008192021
01	2	18	23	10	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
01	2	18	23	10	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	1.00161382813	0.501613828131
01	2	18	23	10	long	maint.	False	False	False	True	False	2	E	V	False	False	False	1.6		
01	2	18	23	10	long	maint.	False	False	False	True	False	3	V	O	False	True	False	2.1		
01	2	19	114	10	long	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	2	19	114	10	long	switch	False	False	False	True	False	1	V	P	False	False	False	0.5		
01	2	19	114	10	long	switch	True	False	False	False	False	2	O	G	True	False	True	1.6	1.70174490047	0.101744900467
01	2	19	114	10	long	switch	False	False	False	True	False	3	G	D	False	False	False	2.1		
01	2	20	99	10	short	switch	False	False	False	True	False	0	G	O	False	True	False	0.0		
01	2	20	99	10	short	switch	False	False	False	True	False	1	P	D	False	False	False	0.5		
01	2	20	99	10	short	switch	False	False	False	True	False	2	D	E	False	False	False	1.2		
01	2	20	99	10	short	switch	False	False	True	False	True	3	E	O	False	True	True	1.7	2.1337101663	0.433710166298
01	2	21	0	10	short	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.535897435897	0.535897435897
01	2	21	0	10	short	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
01	2	21	0	10	short	maint.	False	False	False	True	False	2	G	D	False	False	False	1.2		
01	2	21	0	10	short	maint.	True	False	False	False	False	3	O	P	True	False	True	1.7	2.26588842467	0.565888424674
01	2	22	127	10	short	switch	False	False	False	True	False	0	P	V	False	False	False	0.0		
01	2	22	127	10	short	switch	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	2	22	127	10	short	switch	True	False	False	False	False	2	O	P	True	False	True	1.2	2.1430081101	0.943008110101
01	2	22	127	10	short	switch	False	False	False	True	False	3	D	G	False	False	False	1.7		
01	2	23	122	20	short	switch	False	False	False	True	False	0	E	P	False	False	False	0.0		
01	2	23	122	20	short	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	1.0249201278	0.524920127796
01	2	23	122	20	short	switch	False	False	False	True	False	2	P	D	False	False	False	1.2		
01	2	23	122	20	short	switch	True	False	False	False	False	3	O	E	True	False	True	1.7	2.58009338904	0.880093389039
01	2	24	32	20	long	maint.	False	False	True	False	False	0	P	O	False	True	True	0.0	1.68187924961	1.68187924961
01	2	24	32	20	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
01	2	24	32	20	long	maint.	False	True	False	False	False	2	O	E	True	False	False	1.6		
01	2	24	32	20	long	maint.	False	False	False	True	False	3	V	P	False	False	False	2.1		
01	2	25	29	10	long	maint.	True	False	False	False	False	0	O	V	True	False	True	0.0	0.567109035799	0.567109035799
01	2	25	29	10	long	maint.	False	False	False	True	False	1	V	P	False	False	False	0.5		
01	2	25	29	10	long	maint.	True	False	False	False	False	2	O	G	True	False	True	1.6	2.26740394855	0.667403948554
01	2	25	29	10	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	2	26	95	10	short	switch	True	False	False	False	False	0	O	V	True	False	True	0.0	0.822536249693	0.822536249693
01	2	26	95	10	short	switch	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	2	26	95	10	short	switch	True	False	False	False	False	2	O	D	True	False	True	1.2	1.80779061194	0.607790611944
01	2	26	95	10	short	switch	False	False	False	True	False	3	V	P	False	False	False	1.7		
01	2	27	77	10	long	maint.	True	False	False	False	False	0	O	E	True	False	True	0.0	0.515622183993	0.515622183993
01	2	27	77	10	long	maint.	False	False	False	True	False	1	D	V	False	False	False	0.5		
01	2	27	77	10	long	maint.	False	False	False	True	False	2	P	G	False	False	False	1.6		
01	2	27	77	10	long	maint.	True	False	False	False	False	3	O	D	True	False	True	2.1	2.4980093389	0.398009338904
01	2	28	129	10	short	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.740697960187	0.740697960187
01	2	28	129	10	short	switch	False	False	False	True	False	1	E	P	False	False	False	0.5		
01	2	28	129	10	short	switch	True	False	False	False	False	2	O	E	True	False	True	1.2	2.01754730892	0.817547308921
01	2	28	129	10	short	switch	False	False	False	True	False	3	P	V	False	False	False	1.7		
01	2	29	148	10	long	switch	False	False	False	True	False	0	D	V	False	False	False	0.0		
01	2	29	148	10	long	switch	False	False	False	True	False	1	E	O	False	True	False	0.5		
01	2	29	148	10	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	2.11032194642	0.510321946424
01	2	29	148	10	long	switch	False	False	False	True	False	3	V	P	False	False	False	2.1		
01	2	30	32	10	long	maint.	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	2	30	32	10	long	maint.	False	False	False	True	False	1	E	V	False	False	False	0.5		
01	2	30	32	10	long	maint.	False	True	False	False	False	2	O	E	True	False	False	1.6		
01	2	30	32	10	long	maint.	False	False	False	True	False	3	V	P	False	False	False	2.1		
01	2	31	105	10	long	switch	False	False	False	True	False	0	G	V	False	False	False	0.0		
01	2	31	105	10	long	switch	True	False	False	False	False	1	O	D	True	False	True	0.5	0.922437945441	0.422437945441
01	2	31	105	10	long	switch	False	False	True	False	False	2	V	G	False	False	True	1.6	2.17282706644	0.572827066437
01	2	31	105	10	long	switch	False	True	False	False	False	3	O	E	True	False	False	2.1		
01	3	0	112	20	long	switch	False	False	True	False	False	0	P	O	False	True	True	0.0	1.63735561563	1.63735561563
01	3	0	112	20	long	switch	False	False	False	True	False	1	E	G	False	False	False	0.5		
01	3	0	112	20	long	switch	False	True	False	False	False	2	O	E	True	False	False	1.6		
01	3	0	112	20	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	3	1	27	20	long	maint.	True	False	False	False	False	0	O	P	True	False	True	0.0	0.710305562382	0.710305562382
01	3	1	27	20	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
01	3	1	27	20	long	maint.	True	False	False	False	False	2	O	D	True	False	True	1.6	1.7981649873	0.198164987302
01	3	1	27	20	long	maint.	False	False	False	True	False	3	P	V	False	False	False	2.1		
01	3	2	145	20	long	switch	False	False	False	True	False	0	P	G	False	False	False	0.0		
01	3	2	145	20	long	switch	True	False	False	False	False	1	O	V	True	False	True	0.5	1.06067829934	0.560678299336
01	3	2	145	20	long	switch	False	False	False	True	False	2	G	O	False	True	False	1.6		
01	3	2	145	20	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	3	3	63	20	long	maint.	False	False	False	True	False	0	D	V	False	False	False	0.0		
01	3	3	63	20	long	maint.	True	False	False	False	False	1	O	P	True	False	True	0.5	0.988506594577	0.488506594577
01	3	3	63	20	long	maint.	True	False	False	False	False	2	O	E	True	False	True	1.6	2.08296059638	0.482960596379
01	3	3	63	20	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	3	4	11	20	short	maint.	False	False	False	True	False	0	V	O	False	True	False	0.0		
01	3	4	11	20	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
01	3	4	11	20	short	maint.	True	False	False	False	False	2	O	P	True	False	True	1.2	1.6505857295	0.450585729499
01	3	4	11	20	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
01	3	5	24	10	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
01	3	5	24	10	long	maint.	True	False	False	False	False	1	O	D	True	False	True	0.5	0.908306709265	0.408306709265
01	3	5	24	10	long	maint.	False	False	False	True	False	2	V	P	False	False	False	1.6		
01	3	5	24	10	long	maint.	False	True	False	False	False	3	O	G	True	False	False	2.1		
01	3	6	27	10	long	maint.	False	True	False	False	False	0	O	P	True	False	False	0.0		
01	3	6	27	10	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
01	3	6	27	10	long	maint.	True	False	False	False	False	2	O	D	True	False	True	1.6	1.77715245351	0.17715245351
01	3	6	27	10	long	maint.	False	False	False	True	False	3	P	V	False	False	False	2.1		
01	3	7	85	20	short	switch	False	False	False	True	False	0	V	D	False	False	False	0.0		
01	3	7	85	20	short	switch	True	False	False	False	False	1	O	G	True	False	True	0.5	0.942426476612	0.442426476612
01	3	7	85	20	short	switch	False	False	False	True	False	2	G	E	False	False	False	1.2		
01	3	7	85	20	short	switch	False	False	True	False	True	3	E	O	False	True	True	1.7	2.12473990333	0.424739903334
01	3	8	11	10	short	maint.	False	False	False	True	False	0	V	O	False	True	False	0.0		
01	3	8	11	10	short	maint.	False	False	False	True	False	1	E	G	False	False	False	0.5		
01	3	8	11	10	short	maint.	False	True	False	False	False	2	O	P	True	False	False	1.2		
01	3	8	11	10	short	maint.	False	False	False	True	False	3	P	V	False	False	False	1.7		
01	3	9	97	10	short	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	3	9	97	10	short	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	3	9	97	10	short	switch	False	False	False	True	False	2	V	G	False	False	False	1.2		
01	3	9	97	10	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.12838535267	0.428385352667
01	3	10	97	20	short	switch	False	False	False	True	False	0	D	O	False	True	False	0.0		
01	3	10	97	20	short	switch	False	False	False	True	False	1	G	V	False	False	False	0.5		
01	3	10	97	20	short	switch	False	False	False	True	False	2	V	G	False	False	False	1.2		
01	3	10	97	20	short	switch	True	False	False	False	False	3	O	D	True	False	True	1.7	2.11150978947	0.411509789465
01	3	11	141	20	long	switch	False	True	False	False	False	0	O	G	True	False	False	0.0		
01	3	11	141	20	long	switch	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	3	11	141	20	long	switch	False	False	False	True	False	2	G	P	False	False	False	1.6		
01	3	11	141	20	long	switch	True	False	False	False	False	3	O	E	True	False	True	2.1	2.53532399443	0.435323994429
01	3	12	69	10	long	maint.	False	False	False	True	False	0	G	O	False	True	False	0.0		
01	3	12	69	10	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
01	3	12	69	10	long	maint.	False	True	False	False	False	2	O	V	True	False	False	1.6		
01	3	12	69	10	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	3	13	112	10	long	switch	False	False	False	True	False	0	P	O	False	True	False	0.0		
01	3	13	112	10	long	switch	False	False	False	True	False	1	E	G	False	False	False	0.5		
01	3	13	112	10	long	switch	True	False	False	False	False	2	O	E	True	False	True	1.6	1.83429179979	0.234291799787
01	3	13	112	10	long	switch	False	False	False	True	False	3	D	P	False	False	False	2.1		
01	3	14	40	20	short	maint.	True	False	False	False	False	0	O	D	True	False	True	0.0	0.6042188908	0.6042188908
01	3	14	40	20	short	maint.	False	False	False	True	False	1	D	P	False	False	False	0.5		
01	3	14	40	20	short	maint.	False	True	False	False	False	2	O	V	True	False	False	1.2		
01	3	14	40	20	short	maint.	False	False	True	False	False	3	P	G	False	False	True	1.7	2.32855738511	0.628557385107
01	3	15	69	20	long	maint.	False	False	False	True	False	0	G	O	False	True	False	0.0		
01	3	15	69	20	long	maint.	False	False	False	True	False	1	D	G	False	False	False	0.5		
01	3	15	69	20	long	maint.	True	False	False	False	False	2	O	V	True	False	True	1.6	2.5654706316	0.965470631605
01	3	15	69	20	long	maint.	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	3	16	101	20	long	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.530900303105	0.530900303105
01	3	16	101	20	long	switch	False	False	False	True	False	1	V	P	False	False	False	0.5		
01	3	16	101	20	long	switch	False	False	False	True	False	2	D	O	False	True	False	1.6		
01	3	16	101	20	long	switch	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	3	17	37	20	long	maint.	False	True	False	False	False	0	O	V	True	False	False	0.0		
01	3	17	37	20	long	maint.	False	False	False	True	False	1	E	P	False	False	False	0.5		
01	3	17	37	20	long	maint.	False	False	True	False	False	2	V	E	False	False	True	1.6	2.14395019251	0.543950192512
01	3	17	37	20	long	maint.	False	True	False	False	False	3	O	D	True	False	False	2.1		
01	3	18	24	20	long	maint.	False	False	False	True	False	0	G	E	False	False	False	0.0		
01	3	18	24	20	long	maint.	False	True	False	False	False	1	O	D	True	False	False	0.5		
01	3	18	24	20	long	maint.	False	False	True	False	False	2	V	P	False	False	True	1.6	1.83687228639	0.236872286393
01	3	18	24	20	long	maint.	False	True	False	False	False	3	O	G	True	False	False	2.1		
01	3	19	56	20	short	maint.	True	False	False	False	False	0	O	D	True	False	True	0.0	0.613516834603	0.613516834603
01	3	19	56	20	short	maint.	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	3	19	56	20	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.07464569509	0.874645695093
01	3	19	56	20	short	maint.	False	False	False	True	False	3	E	P	False	False	False	1.7		
01	3	20	128	20	short	switch	False	False	False	True	False	0	D	G	False	False	False	0.0		
01	3	20	128	20	short	switch	False	False	False	True	False	1	G	O	False	True	False	0.5		
01	3	20	128	20	short	switch	True	False	False	False	False	2	O	E	True	False	True	1.2	2.07562873761	0.87562873761
01	3	20	128	20	short	switch	False	False	False	True	False	3	P	D	False	False	False	1.7		
01	3	21	149	20	long	switch	True	False	False	False	False	0	O	P	True	False	True	0.0	0.472695994102	0.472695994102
01	3	21	149	20	long	switch	False	False	False	True	False	1	G	E	False	False	False	0.5		
01	3	21	149	20	long	switch	True	False	False	False	False	2	O	D	True	False	True	1.6	2.02561644958	0.425616449578
01	3	21	149	20	long	switch	False	False	False	True	False	3	E	G	False	False	False	2.1		
01	3	22	101	10	long	switch	True	False	False	False	False	0	O	G	True	False	True	0.0	0.549946751864	0.549946751864
01	3	22	101	10	long	switch	False	False	False	True	False	1	V	P	False	False	False	0.5		
01	3	22	101	10	long	switch	False	False	False	True	False	2	D	O	False	True	False	1.6		
01	3	22	101	10	long	switch	False	False	False	True	False	3	P	D	False	False	False	2.1		
01	3	23	56	10	short	maint.	True	False	False	False	False	0	O	D	True	False	True	0.0	0.642516588842	0.642516588842
01	3	23	56	10	short	maint.	False	False	False	True	False	1	P	V	False	False	False	0.5		
01	3	23	56	10	short	maint.	True	False	False	False	False	2	O	G	True	False	True	1.2	2.07341689195	0.873416891947
