subj	block	trial	run_index	voc_chan	gap_len	attn	hits	misses	false_alarms	corr_rej	press_times	targ_letters	mask_letters
01	6	5	47	10	short	maint	1	0	0	3	[2.083902678790858]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
01	6	6	91	10	short	switch	2	0	0	2	[0.5100106496272632, 1.8236012124191037]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
01	6	7	104	10	long	switch	1	0	0	3	[0.8900794626034245]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
01	6	8	65	10	long	maint	1	1	0	3	[1.0321291062505122]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
01	6	9	53	10	short	maint	2	0	0	2	[0.6052838535266649, 2.2924715327271237]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
01	6	10	138	20	short	switch	1	0	0	3	[2.5968051118210864]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
01	6	11	91	20	short	switch	1	1	0	3	[0.6445645940853608]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
01	6	12	3	10	short	maint	2	0	0	2	[0.9358318997296635, 2.368985008601622]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
01	6	13	155	10	long	switch	2	0	0	2	[0.5855410829851726, 2.064241828459081]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
01	6	14	154	20	long	switch	1	0	0	3	[2.2624887359711643]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
01	6	15	47	20	short	maint	1	0	0	3	[2.0534693208814616]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
01	6	16	155	20	long	switch	2	0	0	2	[0.503825673793725, 2.3201605636110427]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
01	6	17	138	10	short	switch	1	0	0	3	[2.445867125419841]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
01	6	18	116	20	long	switch	1	0	0	3	[1.6845826165314985]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
01	6	19	116	10	long	switch	1	0	0	3	[1.9417301548291963]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
01	6	20	13	10	short	maint	1	0	0	3	[1.7683050708609813]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
01	6	21	100	10	long	switch	1	1	0	3	[2.146776439747686]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
01	6	22	53	20	short	maint	2	0	0	2	[0.5062832800851971, 2.1447284345047923]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
01	6	23	65	20	long	maint	2	0	0	2	[1.02217580077005, 2.558957974932416]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
01	6	24	78	20	long	maint	1	0	1	2	[0.9772016056361106, 2.5458097812730403]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
01	6	25	21	20	long	maint	2	0	0	2	[0.5046448758908824, 2.153903497992955]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
01	6	26	146	20	long	switch	2	0	0	2	[0.9113377570246581, 2.051175555009421]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
01	6	27	104	20	long	switch	1	0	0	3	[0.930302285573851]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
01	6	28	100	20	long	switch	2	0	0	2	[0.4851069058736792, 2.1344064880806095]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
01	6	29	20	20	long	maint	1	0	1	2	[0.5598181371344311, 2.2145244531826003]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
01	6	30	3	20	short	maint	1	1	0	3	[0.8875808962070946]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
01	6	31	13	20	short	maint	1	0	0	3	[2.0149258622102075]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
01	7	0	136	20	short	switch	1	0	0	3	[2.0497009912345376]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
01	7	1	133	20	short	switch	1	0	0	3	[2.093528303432457]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
01	7	2	126	20	short	switch	1	0	0	3	[0.9390677480134348]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
01	7	3	55	20	short	maint	1	0	0	3	[2.29984435160154]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
01	7	4	132	20	short	switch	2	0	0	2	[0.5801343491439339, 2.4133448021626935]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
01	7	5	107	10	long	switch	2	0	0	2	[0.5477349062013599, 1.9261653149832063]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
01	7	6	35	10	long	maint	2	0	0	2	[0.6282215122470713, 1.5840255591054313]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
01	7	7	108	10	long	switch	1	0	0	3	[1.7015810600475136]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
01	7	8	103	20	long	switch	1	1	0	3	[2.0901286147292537]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
01	7	9	5	20	short	maint	2	0	0	2	[0.717760301466372, 2.0874252478086346]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
01	7	10	35	20	long	maint	1	1	0	3	[1.7511018268206766]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
01	7	11	66	20	long	maint	1	0	0	3	[0.8943393135086426]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
01	7	12	132	10	short	switch	2	0	0	2	[0.6998197755386255, 2.390202342917998]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
01	7	13	17	20	short	maint	2	0	0	2	[0.9569673138363237, 2.1491930859343]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
01	7	14	109	20	long	switch	2	0	0	2	[0.4895715573031867, 1.8099205373965757]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
01	7	15	41	20	short	maint	1	0	0	3	[0.5395838453346442]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
01	7	16	108	20	long	switch	1	0	0	3	[1.790218726959941]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
01	7	17	66	10	long	maint	1	0	0	3	[0.9384123863357092]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
01	7	18	9	20	short	maint	1	0	0	3	[1.7870238387810273]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
01	7	19	107	20	long	switch	2	0	0	2	[0.5961087900385025, 1.7513475874498239]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
01	7	20	58	20	short	maint	2	0	0	2	[0.6322765626280002, 2.584844761202589]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
01	7	21	58	10	short	maint	2	0	0	2	[0.7379536331613008, 2.6167526828868684]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
01	7	22	126	10	short	switch	1	0	0	3	[0.9891619562546081]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
01	7	23	41	10	short	maint	1	0	0	3	[0.577021381174736]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
01	7	24	136	10	short	switch	1	0	0	3	[2.038969443761776]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
01	7	25	133	10	short	switch	1	0	0	3	[2.1478823625788483]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
01	7	26	5	10	short	maint	2	0	0	2	[1.0071024821823547, 2.1452609158679445]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
01	7	27	55	10	short	maint	1	0	1	2	[0.983919062832801, 2.231932497747194]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
01	7	28	109	10	long	switch	2	0	0	2	[0.5909887769312689, 1.6473908413205538]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
01	7	29	103	10	long	switch	2	0	0	2	[1.0549848447612025, 2.1746293110510364]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
01	7	30	9	10	short	maint	1	0	0	3	[1.813975587777505]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
01	7	31	17	10	short	maint	2	0	0	2	[0.7981649873023677, 2.0943884656344722]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
01	8	0	59	10	short	maint	0	0	0	4	[]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
01	8	1	135	10	short	switch	2	0	0	2	[0.5862374047677563, 2.1359629720652085]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
01	8	2	157	10	long	switch	1	0	0	3	[2.5706725649217663]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
01	8	3	12	10	short	maint	1	1	1	2	[0.5974195133939544, 2.3109445400180224]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
01	8	4	70	10	long	maint	1	1	0	3	[0.9008929302859014]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
01	8	5	18	10	short	maint	1	0	0	3	[2.166314409764889]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
01	8	6	59	20	short	maint	0	0	0	4	[]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
01	8	7	135	20	short	switch	2	0	0	2	[0.5768575407553045, 2.1513230113869093]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
01	8	8	72	20	long	maint	0	1	2	2	[0.9684771033013844, 3.0435160154009995]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
01	8	9	44	20	short	maint	2	0	0	2	[0.8927828295240436, 2.5295486196444665]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
01	8	10	142	20	long	switch	1	0	1	2	[0.9412386335709022, 2.6730318669615794]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
01	8	11	44	10	short	maint	2	0	0	2	[0.8910625051200132, 2.5254526091586795]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
01	8	12	72	10	long	maint	1	0	0	3	[2.4615958056852625]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
01	8	13	131	10	short	switch	1	0	0	3	[2.048062587040223]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
01	8	14	83	10	short	switch	1	0	1	2	[0.9163758499221757, 2.1154829196362743]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
01	8	15	25	10	long	maint	1	0	0	3	[0.903596297206521]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
01	8	16	38	10	long	maint	1	0	0	3	[2.1521831735889245]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
01	8	17	18	20	short	maint	1	0	1	2	[0.9527484230359629, 2.1715982632915543]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
01	8	18	142	10	long	switch	0	1	1	3	[2.4605718030638157]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
01	8	19	115	10	long	switch	2	0	0	2	[0.7072335545178996, 1.7736298844925042]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
01	8	20	96	10	short	switch	1	0	0	3	[1.7760055705742608]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
01	8	21	96	20	short	switch	1	0	0	3	[1.5984435160154011]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
01	8	22	70	20	long	maint	2	0	0	2	[0.5746456950929795, 2.0528139592037355]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
01	8	23	131	20	short	switch	1	0	0	3	[2.1160973212091423]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
01	8	24	12	20	short	maint	1	1	0	3	[0.5330302285573851]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
01	8	25	83	20	short	switch	0	1	1	3	[2.113025313344802]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
01	8	26	25	20	long	maint	1	0	0	3	[0.8795527156549521]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
01	8	27	88	20	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
01	8	28	115	20	long	switch	2	0	0	2	[0.6144179569099699, 2.1480871631031375]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
01	8	29	157	20	long	switch	1	0	0	3	[2.5376177603014662]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
01	8	30	88	10	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
01	8	31	38	20	long	maint	1	0	1	2	[0.9702383878102729, 1.8675514049315969]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
01	9	0	51	20	short	maint	1	0	0	3	[2.140222822970427]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
01	9	1	74	10	long	maint	1	0	0	3	[1.998255099533055]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
01	9	2	121	20	short	switch	1	0	0	3	[0.5086180060620955]	['O' 'E' 'P' 'V']	['D' 'P' 'V' 'O']
01	9	3	123	10	short	switch	2	0	0	2	[0.9304661259932825, 2.5466289833701974]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
01	9	4	45	20	short	maint	1	0	0	3	[0.9098631932497749]	['D' 'O' 'V' 'E']	['P' 'E' 'G' 'O']
01	9	5	123	20	short	switch	2	0	0	2	[0.9262472351929221, 2.5040304743180144]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
01	9	6	74	20	long	maint	1	0	1	2	[0.9162120095027446, 2.1854018186286557]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
01	9	7	60	20	long	maint	1	0	0	3	[0.5734578520521014]	['O' 'V' 'P' 'D']	['D' 'G' 'V' 'O']
01	9	8	51	10	short	maint	1	0	0	3	[2.0509707544851317]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
01	9	9	1	10	short	maint	1	0	0	3	[0.4834685016793643]	['O' 'V' 'P' 'E']	['P' 'D' 'E' 'O']
01	9	10	14	10	short	maint	2	0	0	2	[0.6111001884164824, 1.7239862374047679]	['O' 'P' 'O' 'G']	['G' 'E' 'P' 'V']
01	9	11	113	20	long	switch	2	0	0	2	[0.5877938887523553, 1.7072745146227577]	['O' 'D' 'O' 'P']	['E' 'V' 'P' 'D']
01	9	12	7	20	short	maint	1	0	0	3	[1.6488244449905793]	['D' 'G' 'O' 'E']	['O' 'E' 'P' 'V']
01	9	13	152	20	long	switch	2	0	0	2	[0.4976816580650447, 2.1839682149586306]	['O' 'P' 'O' 'V']	['G' 'E' 'V' 'P']
01	9	14	153	20	long	switch	1	0	0	3	[2.1547636601949702]	['E' 'V' 'O' 'G']	['O' 'D' 'P' 'E']
01	9	15	86	20	short	switch	2	0	0	2	[0.9803964938150243, 2.1441140329319244]	['G' 'O' 'E' 'O']	['E' 'G' 'P' 'D']
01	9	16	89	20	short	switch	1	1	0	3	[0.6645940853608585]	['O' 'E' 'O' 'D']	['P' 'D' 'E' 'V']
01	9	17	1	20	short	maint	1	0	1	2	[0.48559842713197354, 2.1319488817891377]	['O' 'V' 'P' 'E']	['P' 'D' 'E' 'O']
01	9	18	117	20	long	switch	2	0	0	2	[0.5783321045301877, 2.0927500614401575]	['O' 'V' 'P' 'O']	['P' 'G' 'D' 'E']
01	9	19	26	20	long	maint	1	1	0	3	[2.06637175391169]	['G' 'O' 'D' 'O']	['E' 'D' 'P' 'G']
01	9	20	14	20	short	maint	2	0	0	2	[0.5628901449987713, 1.6798312443679855]	['O' 'P' 'O' 'G']	['G' 'E' 'P' 'V']
01	9	21	117	10	long	switch	2	0	0	2	[0.5642827885639388, 2.086032604243467]	['O' 'V' 'P' 'O']	['P' 'G' 'D' 'E']
01	9	22	26	10	long	maint	2	0	0	2	[0.916949291390186, 2.0753829769804213]	['G' 'O' 'D' 'O']	['E' 'D' 'P' 'G']
01	9	23	45	10	short	maint	1	0	0	3	[0.9355451789956581]	['D' 'O' 'V' 'E']	['P' 'E' 'G' 'O']
01	9	24	121	10	short	switch	1	0	1	2	[0.6744654706316049, 2.7252150405505042]	['O' 'E' 'P' 'V']	['D' 'P' 'V' 'O']
01	9	25	113	10	long	switch	2	0	0	2	[0.6688129761612189, 1.8222495289587943]	['O' 'D' 'O' 'P']	['E' 'V' 'P' 'D']
01	9	26	60	10	long	maint	1	0	0	3	[0.5993036782174164]	['O' 'V' 'P' 'D']	['D' 'G' 'V' 'O']
01	9	27	152	10	long	switch	2	0	0	2	[0.5647743098222333, 2.380289997542394]	['O' 'P' 'O' 'V']	['G' 'E' 'V' 'P']
01	9	28	86	10	short	switch	2	0	0	2	[1.0618251822724667, 2.1340788072417465]	['G' 'O' 'E' 'O']	['E' 'G' 'P' 'D']
01	9	29	89	10	short	switch	2	0	0	2	[0.5712050462849185, 1.9113377570246581]	['O' 'E' 'O' 'D']	['P' 'D' 'E' 'V']
01	9	30	7	10	short	maint	1	0	0	3	[1.7166543786352095]	['D' 'G' 'O' 'E']	['O' 'E' 'P' 'V']
01	9	31	153	10	long	switch	1	0	0	3	[2.278094535922012]	['E' 'V' 'O' 'G']	['O' 'D' 'P' 'E']
02	0	0	159	10	long	switch	0	0	1	3	[2.644032112722209]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
02	0	1	67	10	long	maint	0	1	0	4	[]	['G' 'P' 'O' 'E']	['V' 'O' 'G' 'D']
02	0	2	68	10	long	maint	1	0	1	2	[1.1883099860735644, 2.2505283853526667]	['E' 'V' 'O' 'G']	['V' 'O' 'D' 'P']
02	0	3	80	10	short	switch	1	1	0	3	[0.6762267551404935]	['O' 'E' 'O' 'P']	['D' 'P' 'G' 'V']
02	0	4	81	10	short	switch	2	0	0	2	[0.6639796837879905, 2.434111575325633]	['O' 'D' 'E' 'O']	['G' 'V' 'P' 'D']
02	0	5	102	10	long	switch	1	1	0	3	[2.2212828704841487]	['D' 'O' 'V' 'O']	['V' 'E' 'G' 'D']
02	0	6	22	10	long	maint	1	0	0	3	[1.1113459490456297]	['E' 'O' 'V' 'G']	['D' 'P' 'G' 'O']
02	0	7	16	10	short	maint	1	1	0	3	[0.6674612927009096]	['O' 'P' 'O' 'E']	['E' 'D' 'V' 'P']
02	0	8	39	20	long	maint	0	0	0	4	[]	['V' 'D' 'G' 'E']	['O' 'G' 'O' 'D']
02	0	9	16	20	short	maint	1	1	0	3	[0.7175964610469405]	['O' 'P' 'O' 'E']	['E' 'D' 'V' 'P']
02	0	10	67	20	long	maint	0	1	0	4	[]	['G' 'P' 'O' 'E']	['V' 'O' 'G' 'D']
02	0	11	151	20	long	switch	1	0	0	3	[2.2561399197181946]	['E' 'D' 'O' 'P']	['V' 'O' 'D' 'G']
02	0	12	46	10	short	maint	1	1	0	3	[1.328270664372901]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
02	0	13	151	10	long	switch	1	0	0	3	[2.561415581223888]	['E' 'D' 'O' 'P']	['V' 'O' 'D' 'G']
02	0	14	93	10	short	switch	1	1	0	3	[0.7138690915048742]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
02	0	15	39	10	long	maint	0	0	0	4	[]	['V' 'D' 'G' 'E']	['O' 'G' 'O' 'D']
02	0	16	68	20	long	maint	1	0	0	3	[2.2253788809699353]	['E' 'V' 'O' 'G']	['V' 'O' 'D' 'P']
02	0	17	31	20	long	maint	0	2	1	3	[1.1807323666748588]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
02	0	18	81	20	short	switch	2	0	0	2	[0.8497747194232819, 2.5525272384697306]	['O' 'D' 'E' 'O']	['G' 'V' 'P' 'D']
02	0	19	102	20	long	switch	2	0	0	2	[1.22701728516425, 2.436241500778242]	['D' 'O' 'V' 'O']	['V' 'E' 'G' 'D']
02	0	20	140	20	long	switch	0	1	1	3	[1.1216269353649548]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
02	0	21	124	20	short	switch	2	0	0	2	[1.263185057753748, 2.5170148275579587]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
02	0	22	22	20	long	maint	1	0	0	3	[1.0062423199803394]	['E' 'O' 'V' 'G']	['D' 'P' 'G' 'O']
02	0	23	93	20	short	switch	1	1	1	2	[0.6701236995166711, 2.2827639878758093]	['O' 'P' 'O' 'G']	['E' 'D' 'G' 'V']
02	0	24	80	20	short	switch	2	0	0	2	[0.732055378061768, 1.8544851314819368]	['O' 'E' 'O' 'P']	['D' 'P' 'G' 'V']
02	0	25	140	10	long	switch	1	0	1	2	[0.9128942410092571, 2.2653149832063573]	['O' 'V' 'D' 'G']	['G' 'D' 'O' 'E']
02	0	26	124	10	short	switch	1	1	1	2	[1.2773162939297125, 2.701540099942656]	['V' 'O' 'O' 'E']	['E' 'P' 'D' 'G']
02	0	27	49	10	short	maint	1	0	0	3	[2.5706725649217663]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
02	0	28	46	20	short	maint	2	0	0	2	[1.3029163594658804, 2.291488490210535]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
02	0	29	31	10	long	maint	1	1	0	3	[1.8355615630376017]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
02	0	30	159	20	long	switch	0	0	0	4	[]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
02	0	31	49	20	short	maint	1	0	0	3	[2.5091504874252477]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
02	1	0	130	10	short	switch	0	1	1	3	[0.804227082821332]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
02	1	1	43	10	short	maint	1	0	0	3	[1.1427623494716146]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
02	1	2	4	10	short	maint	1	0	0	3	[1.285344474481855]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
02	1	3	111	20	long	switch	1	1	0	3	[1.9415663144097648]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
02	1	4	33	10	long	maint	2	0	0	2	[0.6736462685344478, 1.756877201605636]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
02	1	5	10	10	short	maint	0	2	0	4	[]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
02	1	6	82	10	short	switch	1	0	0	3	[1.2473744572786107]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
02	1	7	143	20	long	switch	0	1	0	4	[]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
02	1	8	43	20	short	maint	1	0	0	3	[0.9739657573523388]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
02	1	9	147	20	long	switch	1	0	0	3	[2.258474645695093]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
02	1	10	82	20	short	switch	1	0	0	3	[1.0270090931432785]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
02	1	11	33	20	long	maint	2	0	0	2	[0.6271975096256246, 1.7302531334480218]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
02	1	12	76	20	long	maint	2	0	0	2	[0.6888424674367166, 2.0796837879904975]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
02	1	13	48	20	short	maint	1	0	0	3	[2.1267059883673305]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
02	1	14	130	20	short	switch	1	0	0	3	[2.040321127222086]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
02	1	15	118	20	long	switch	1	0	0	3	[2.2316048169083316]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
02	1	16	90	20	short	switch	1	0	0	3	[2.1120013107233557]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
02	1	17	10	20	short	maint	2	0	0	2	[0.8488326370115509, 2.1101990661096095]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
02	1	18	111	10	long	switch	1	1	0	3	[1.9671663799459327]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
02	1	19	90	10	short	switch	1	0	0	3	[1.982649299582207]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
02	1	20	48	10	short	maint	1	0	0	3	[2.2654378635209307]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
02	1	21	143	10	long	switch	0	1	0	4	[]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
02	1	22	54	10	short	maint	0	1	0	4	[]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
02	1	23	34	10	long	maint	1	0	0	3	[1.8560825755713934]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
02	1	24	34	20	long	maint	1	0	0	3	[1.8198328827721801]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
02	1	25	54	20	short	maint	1	0	0	3	[2.2864094372081594]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
02	1	26	76	10	long	maint	2	0	0	2	[0.7966494634226264, 2.066125993282543]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
02	1	27	147	10	long	switch	1	0	0	3	[2.2041205865487017]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
02	1	28	118	10	long	switch	1	0	1	2	[1.4133857622675516, 2.613230113869091]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
02	1	29	134	10	short	switch	1	0	0	3	[2.2384041943147377]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
02	1	30	134	20	short	switch	0	1	1	3	[2.7692881133775704]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
02	1	31	4	20	short	maint	1	0	0	3	[1.3095109363479973]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
02	2	0	114	20	long	switch	1	0	0	3	[2.0612107806995987]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
02	2	1	129	20	short	switch	2	0	0	2	[0.6743016302121734, 2.144236913246498]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
02	2	2	127	20	short	switch	1	0	0	3	[2.1565249447038584]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
02	2	3	71	20	long	maint	1	0	0	3	[2.369845170803637]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
02	2	4	42	20	short	maint	1	0	0	3	[1.0288113377570247]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
02	2	5	77	20	long	maint	2	0	1	1	[0.8717293356270992, 1.18974358974359, 2.5289342180715986]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
02	2	6	99	20	short	switch	0	0	1	3	[2.170369460145818]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
02	2	7	105	20	long	switch	2	0	0	2	[1.1160563611042846, 2.317047595641845]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
02	2	8	95	20	short	switch	1	1	0	3	[1.8675104448267388]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
02	2	9	29	20	long	maint	2	0	0	2	[0.9588514786597853, 1.9347669370033587]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
02	2	10	42	10	short	maint	1	0	0	3	[1.2387318751536003]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
02	2	11	122	10	short	switch	1	1	1	2	[1.6738101089538788, 2.6649627263045796]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
02	2	12	73	20	long	maint	1	1	1	2	[1.209076759236504, 2.445375604161547]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
02	2	13	148	20	long	switch	1	0	0	3	[2.175612353567625]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
